Timestamp,Mode,PacketID,UUID,SNR_dB,RSSI_dBm,LossRate
2026-07-01T22:39:02.178353,FORM,70,6929fad5-c0f9-4a27-84d6-b6793220910e,7.25,-38,22.54
2026-07-01T22:39:02.707082,FORM,71,6929fad5-c0f9-4a27-84d6-b6793220910e,6.25,-37,22.22
2026-07-01T22:39:03.236280,FORM,72,6929fad5-c0f9-4a27-84d6-b6793220910e,6.50,-38,21.92
2026-07-01T22:39:03.765176,FORM,73,6929fad5-c0f9-4a27-84d6-b6793220910e,7.25,-37,21.62
2026-07-01T22:39:04.294486,FORM,74,6929fad5-c0f9-4a27-84d6-b6793220910e,6.75,-38,21.33
2026-07-01T22:39:04.823423,FORM,75,6929fad5-c0f9-4a27-84d6-b6793220910e,6.75,-38,21.05
2026-07-01T22:39:05.352266,FORM,76,6929fad5-c0f9-4a27-84d6-b6793220910e,7.25,-38,20.78
2026-07-01T22:39:05.881228,FORM,77,6929fad5-c0f9-4a27-84d6-b6793220910e,6.75,-38,20.51
2026-07-01T22:39:06.410859,FORM,78,6929fad5-c0f9-4a27-84d6-b6793220910e,6.75,-38,20.25
2026-07-01T22:39:06.939280,FORM,79,6929fad5-c0f9-4a27-84d6-b6793220910e,7.50,-38,20.00
2026-07-01T22:39:07.469735,FORM,80,6929fad5-c0f9-4a27-84d6-b6793220910e,6.50,-38,19.75
2026-07-01T22:39:07.997486,FORM,81,6929fad5-c0f9-4a27-84d6-b6793220910e,7.00,-38,19.51
2026-07-01T22:39:08.531280,FORM,82,6929fad5-c0f9-4a27-84d6-b6793220910e,7.25,-38,19.28
2026-07-01T22:39:09.055338,FORM,83,6929fad5-c0f9-4a27-84d6-b6793220910e,7.50,-38,19.05
2026-07-01T22:39:09.584340,FORM,84,6929fad5-c0f9-4a27-84d6-b6793220910e,7.00,-37,18.82
2026-07-01T22:39:10.113651,FORM,85,6929fad5-c0f9-4a27-84d6-b6793220910e,6.50,-38,18.60
2026-07-01T22:39:10.642581,FORM,86,6929fad5-c0f9-4a27-84d6-b6793220910e,7.00,-38,18.39
2026-07-01T22:39:11.171600,FORM,87,6929fad5-c0f9-4a27-84d6-b6793220910e,6.75,-38,18.18
2026-07-01T22:39:11.700511,FORM,88,6929fad5-c0f9-4a27-84d6-b6793220910e,7.50,-38,17.98
2026-07-01T22:39:12.229661,FORM,89,6929fad5-c0f9-4a27-84d6-b6793220910e,7.00,-37,17.78
2026-07-01T22:39:12.758714,FORM,90,6929fad5-c0f9-4a27-84d6-b6793220910e,6.75,-38,17.58
2026-07-01T22:39:13.287450,FORM,91,6929fad5-c0f9-4a27-84d6-b6793220910e,7.50,-39,17.39
2026-07-01T22:39:13.816599,FORM,92,6929fad5-c0f9-4a27-84d6-b6793220910e,7.50,-33,17.20
2026-07-01T22:39:14.345613,FORM,93,6929fad5-c0f9-4a27-84d6-b6793220910e,6.25,-30,17.02
2026-07-01T22:39:14.874725,FORM,94,6929fad5-c0f9-4a27-84d6-b6793220910e,7.00,-30,16.84
2026-07-01T22:39:15.403694,FORM,95,6929fad5-c0f9-4a27-84d6-b6793220910e,6.75,-30,16.67
2026-07-01T22:39:15.932499,FORM,96,6929fad5-c0f9-4a27-84d6-b6793220910e,6.75,-30,16.49
2026-07-01T22:39:16.461703,FORM,97,6929fad5-c0f9-4a27-84d6-b6793220910e,6.75,-30,16.33
2026-07-01T22:39:16.990652,FORM,98,6929fad5-c0f9-4a27-84d6-b6793220910e,6.75,-30,16.16
2026-07-01T22:39:17.519688,FORM,99,6929fad5-c0f9-4a27-84d6-b6793220910e,7.00,-30,16.00
